vref,alignment_score,translation_score,avg_aligned,jac_sim,match_counts,encoding_dist,simple_total,total_score
MAT 1:1,0.2660948933011406,0.5797661957646559,0.9829491664238067,0.25890917770617017,49.857142857142854,0.30930334,0.5219298582989433,0.5157056725174153
MAT 1:2,0.27618923786489247,0.6390959617364969,0.8304515290475785,0.5766865508222382,1186.8,0.26431406,0.5806058198678015,0.5714877012795545
MAT 1:3,0.3053370370833363,0.5560446000372876,0.7962437564277394,0.6170434807085827,1117.2727272727273,0.21860243,0.5686672185642365,0.5672161471361754
MAT 1:4,0.36097560258035555,0.6123359507255332,0.9177202494918454,0.669654707050829,983.8571428571429,0.21731353,0.6401716274621407,0.6236777763337727
MAT 1:5,0.37936024787504513,0.3886208979146482,0.9512709432140788,0.3722623510590725,626.0,0.21327972,0.5228786100157111,0.5308960720210816
MAT 1:6,0.22694755898568653,0.5776768615125198,0.7994822976601448,0.3897025902476816,571.4444444444445,0.31596053,0.4984523271015082,0.49888180089403267
MAT 1:7,0.36097560258035555,0.6619026645597353,0.9177202494918454,0.5863213737174956,984.5714285714286,0.21850348,0.631729972587358,0.6168052794205607
MAT 1:8,0.36097560258035555,0.6811348835092987,0.9177202494918454,0.657749945146067,983.4285714285714,0.21767348,0.6543951701818917,0.6350205574470792
MAT 1:9,0.36097560258035555,0.681127099041334,0.9177202494918454,0.7053689927651147,983.4285714285714,0.21703558,0.6662979859696624,0.644606672222346
MAT 1:10,0.36097560258035555,0.6769859126786927,0.8939107256823215,0.5148928022889242,983.4285714285714,0.21735506,0.6116912608075735,0.6008893257016172
MAT 1:11,0.17089682905716017,0.6129727652888632,0.7754799451441183,0.5581974575976945,832.0909090909091,0.33365136,0.529386749271959,0.5206199478756881
MAT 1:12,0.25890502938251747,0.667617535701037,0.9047546384936574,0.6756044546903273,777.3333333333334,0.23125346,0.6267204145668849,0.6116267315126067
MAT 1:13,0.36097560258035555,0.6633036898759733,0.9177202494918454,0.7053689927651147,983.7142857142857,0.21703558,0.6618421336783223,0.6410419903892739
MAT 1:14,0.36097560258035555,0.681134593459512,0.9177202494918454,0.7053689927651147,983.4285714285714,0.21703558,0.6662998595742069,0.6446081711059816
MAT 1:15,0.36097560258035555,0.659384372563965,0.9230112547828507,0.7053689927651147,986.7142857142857,0.21703558,0.6621850556730715,0.6413163279850733
MAT 1:16,0.13557903983747532,0.5349787661209148,0.7525293729241872,0.38590923313250464,680.9166666666666,0.4410352,0.45224910300377047,0.4442107396776171
MAT 1:17,0.08877660129932043,0.7736012997827477,0.9449434285978435,0.5503165436081172,720.6923076923077,0.2174475,0.5894094683220072,0.5847266544194413
MAT 1:18,0.06629402885256964,0.4142329683993285,0.7220909580242276,0.22136205556926666,364.54545454545456,0.44771475,0.3559950027113481,0.3679719627971041
MAT 1:19,0.1025439297442194,0.42553440470292225,0.7223372124212846,0.32542498864097363,1000.7857142857143,0.36401027,0.39396013387734996,0.40941010284184415
MAT 1:20,0.07243769041707002,0.4327524495882948,0.727015619842704,0.30907561812394607,499.32142857142856,0.4384476,0.3853203444930037,0.3922691849478341
MAT 1:21,0.12606555460537386,0.5804917567276748,0.8240776229418901,0.3994671993208487,1038.857142857143,0.35424346,0.4825255333989468,0.48291197193073127
MAT 1:22,0.22162072631647708,0.4447685566970936,0.7764664500976441,0.2721569733950388,714.2307692307693,0.5794832,0.4287531766265634,0.40795529426999455
MAT 1:23,0.12051108126657972,0.3718746801107307,0.6497276747624714,0.3524558960480769,842.7368421052631,0.40538546,0.3736423330469647,0.3871285115959885
MAT 1:24,0.1205687177131117,0.3713645900144093,0.6090151136637633,0.32164595843429156,1090.4666666666667,0.4654484,0.35564859495639395,0.36355431372325714
MAT 1:25,0.14587680693751123,0.44974953897649583,0.7396332746227182,0.3376518204122285,1235.6666666666667,0.463956,0.41822786023723846,0.41728433508870294
MAT 2:1,0.17645730621196554,0.4800852334875442,0.790130151218489,0.387352036296639,707.2352941176471,0.39194328,0.45850618180365943,0.4552778293799026
MAT 2:2,0.10873654263827179,0.6102078671187572,0.7925939329268267,0.3055132572038637,914.4375,0.41688564,0.45426289997192987,0.4519274902055244
MAT 2:3,0.17590045050915365,0.6380905912921725,0.8684958064993512,0.4402322832417786,1115.090909090909,0.3801304,0.530679782885614,0.5172872915657416
MAT 2:4,0.1308500862240827,0.585465412240948,0.8281294120674508,0.33995175034050634,874.8461538461538,0.2722902,0.4710991652182469,0.4845583749852276
MAT 2:5,0.15068651610233863,0.5318951759843956,0.7581553573177375,0.472529557760821,1222.0833333333333,0.43067086,0.47831665179132316,0.4682452207528279
MAT 2:6,0.09403703226249369,0.5474109354468581,0.7273081218884734,0.29710062730489634,524.4,0.36931074,0.41646417922568035,0.42615504624932604
MAT 2:7,0.19847897570800913,0.5614530558001888,0.9232266183914059,0.15397001271682426,129.5,0.25280428,0.459282165654107,0.4756128645895869
MAT 2:8,0.12022986739524961,0.4139485313380585,0.7864374848841994,0.18508073212850634,534.8095238095239,0.4466135,0.37642415393650347,0.3848585919621893
MAT 2:9,0.045590644932547726,0.47392842115433986,0.7360162230069759,0.14314990303666328,631.0,0.5322761,0.34967129803263164,0.35135520141949134
MAT 2:10,0.17326760110696332,0.3304288280536762,0.7681385387782771,0.2476364165879253,877.0,0.34077075,0.3798678461317105,0.4001505510185595
MAT 2:11,0.08363750918573173,0.4232598168249798,0.732608173275356,0.23390549196295413,612.5,0.2958085,0.3683527478122554,0.39784200781720747
MAT 2:12,0.11528329023397192,0.4847383071581426,0.8479894900262116,0.2941885491765378,524.1875,0.37510583,0.435549909148716,0.4411464453148693
MAT 2:13,0.07841002804752441,0.4456049326162118,0.7484113645987064,0.3037205316870534,597.3666666666667,0.41146174,0.394036714237374,0.40160312352933614
MAT 2:14,0.19484396581238125,0.4494813233450674,0.8054553212208266,0.4050838407533055,1072.6666666666667,0.36804906,0.46371611278289526,0.4632606428132617
